step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1295.0,130,501.0,1.0659574468085107,3.4900973029175186,3,18.0,0.5624859508782781,2,15.0,0.46301773822946013,12,333.0,0.1167978740044188,10,308.0,0.1963824210352045,12,388.0,0.10239204027694337,17,563.0,0.19790407681234595,12,315.0,0.0802891360365494,3,78.0,0.21065206433884165,13,267.0,0.21923919957507443,11,436.0,0.10950232872319787,2,9.0,0.5418180774286777,0,2.0,0.497318477892161,3,113.0,0.34397394424837674,12,281.0,0.10656496310819182,11,289.0,0.20275618255356656,7,109.0,0.1391029625892962,130,3524.0
1300.0,132,507.0,1.0879828326180256,3.5849629409574733,1,16.0,0.574434368232019,3,19.0,0.4004587073171034,9,348.0,0.12032543235886001,11,305.0,0.08222582209985646,14,389.0,0.12898475877362975,18,498.0,0.15678736010175046,5,327.0,0.15316165556699776,7,87.0,0.3719063035961801,9,279.0,0.23432681817613651,13,402.0,0.1451710809770716,4,28.0,0.6596001873295011,5,22.0,0.27135504010444333,7,100.0,0.4451318483140553,10,297.0,0.16284168202009752,10,293.0,0.11962533848232966,6,107.0,0.23413901715597987,132,3517.0
1305.0,118,460.0,0.9935205183585313,3.5048261658176143,3,11.0,0.5476736340408445,6,44.0,0.5438180154832505,10,342.0,0.10624689977781673,7,316.0,0.1145649537838284,13,396.0,0.2419281792205154,18,514.0,0.05390272959830076,9,331.0,0.2260541728701843,4,85.0,0.2913369628404258,8,261.0,0.14385771638264805,11,366.0,0.22739337517818908,0,20.0,0.376312219754183,0,27.0,0.5575355994436809,7,98.0,0.09649726436467268,9,262.0,0.23804271838575766,10,279.0,0.15712413081684745,3,116.0,0.3386478284859416,118,3468.0
1310.0,138,532.0,1.1367521367521367,3.633062597043579,1,9.0,0.5857138374214009,0,37.0,0.6055297912734606,10,351.0,0.1415336849682088,9,319.0,0.15120488639890564,16,428.0,0.1414401826726217,17,532.0,0.10964649171313293,11,311.0,0.14434857292643952,7,87.0,0.1459208220553716,8,244.0,0.1071929596143235,14,363.0,0.15900673955999434,3,9.0,0.46705614327761613,0,8.0,0.7898340970012812,8,107.0,0.19246860066421817,15,266.0,0.24355037988578318,11,272.0,0.22714195818680077,8,119.0,0.3153668478726664,138,3462.0
1315.0,138,571.0,1.2174840085287846,3.4474884653154625,3,14.0,0.6024992900501284,2,10.0,0.49934157903245685,10,340.0,0.11115926397423939,10,310.0,0.19903158492908615,18,404.0,0.10483994665501942,19,614.0,0.15225776995278348,12,309.0,0.07365970494798305,3,83.0,0.17767492380978206,12,254.0,0.19498444303850287,10,382.0,0.11436355020943957,2,10.0,0.6526645908760551,0,4.0,0.6325745930692551,3,100.0,0.35049516744542086,12,272.0,0.09651141312191883,13,282.0,0.14885057117441716,9,131.0,0.11848371019774867,138,3519.0
1320.0,147,663.0,1.431965442764579,3.4478847550279883,0,8.0,0.646532797656222,3,15.0,0.35321671655391296,13,349.0,0.12049040577699209,11,314.0,0.08062197860329376,12,417.0,0.109485880893068,24,667.0,0.10524435534978686,6,324.0,0.15995248016473165,7,90.0,0.34149715917174017,7,274.0,0.21237311579721002,14,384.0,0.15667782153309565,2,16.0,0.7493273382690245,4,16.0,0.3340081131363879,8,97.0,0.4131013377288757,17,352.0,0.1443870848521162,11,297.0,0.11235672254253658,8,131.0,0.32213916151248784,147,3751.0
1325.0,138,643.0,1.3827956989247312,3.400880024053579,2,6.0,0.6464161948210695,5,37.0,0.5690680234639325,9,345.0,0.11933729963941193,7,325.0,0.11684305656809933,15,429.0,0.1862594946299716,28,635.0,0.060614084691161314,10,330.0,0.21728173048405036,3,82.0,0.2998537773526074,8,265.0,0.13986770933476605,10,345.0,0.21329571706919834,0,4.0,0.4778499793798552,0,14.0,0.5755346198296147,7,99.0,0.06363010353702919,17,393.0,0.18059069445594342,13,287.0,0.1364185546669575,4,136.0,0.3604904629988453,138,3732.0
1330.0,142,629.0,1.3468950749464668,3.470460721779413,4,22.0,0.5751694353599319,0,32.0,0.635041426108746,10,348.0,0.13618410860984959,10,334.0,0.16156705352266534,11,445.0,0.13826063018021814,23,694.0,0.08029586366700629,11,310.0,0.09061871438385755,7,82.0,0.18338061294906316,12,266.0,0.09913605191794915,12,343.0,0.1541033774912734,2,4.0,0.5947363533429334,0,8.0,0.8223356354618999,8,109.0,0.18882315873543482,15,364.0,0.2357301623536382,11,286.0,0.21754105677433416,6,115.0,0.18545964358164785,142,3762.0
1335.0,132,556.0,1.1931330472103003,3.347750096642143,0,18.0,0.5106556130286092,1,7.0,0.4800248081099989,9,339.0,0.11093506676380469,11,323.0,0.1582400190812921,14,407.0,0.11621768245714907,17,711.0,0.18390491088575786,10,304.0,0.13704676886314093,4,81.0,0.15868365363624937,14,277.0,0.18772315734486508,9,367.0,0.09580757880153942,2,6.0,0.4996111500355037,0,4.0,0.84294277039717,4,114.0,0.3844023168805115,15,364.0,0.060391798710305276,12,300.0,0.12887145754594542,10,124.0,0.07968233260166856,132,3746.0
1340.0,140,570.0,1.2179487179487178,3.5593411158387234,2,9.0,0.6078890875761334,4,14.0,0.3194842901414739,13,355.0,0.10820296139414146,12,324.0,0.12545650251703114,15,444.0,0.11980560940789693,14,713.0,0.1632238319138505,5,306.0,0.1504669492109537,7,90.0,0.351061190062233,8,295.0,0.19277039896926612,13,373.0,0.15863096123015155,2,18.0,0.7131343926599111,2,13.0,0.227422323259077,8,92.0,0.5274918675109013,15,380.0,0.13531309956816204,12,310.0,0.12612629190385158,8,126.0,0.1320137534199088,140,3862.0
1345.0,140,599.0,1.2881720430107526,3.4170523460196596,2,9.0,0.5860628749549305,9,47.0,0.30096163129832354,11,358.0,0.09791210200754522,8,330.0,0.11465482855148894,17,462.0,0.17781253080040532,16,630.0,0.08676840759720074,8,307.0,0.2222221925979475,4,86.0,0.3549736231825562,10,278.0,0.13421427418541673,13,364.0,0.20997367357752844,0,4.0,0.8106239876007701,7,45.0,0.4064019555929617,7,86.0,0.22022814764392187,12,386.0,0.26601834418534454,14,305.0,0.1435334727232368,2,126.0,0.16219160885641468,140,3823.0
1350.0,131,571.0,1.2386117136659436,3.243785328241403,4,20.0,0.5532400230209459,3,60.0,0.5150698203722411,11,373.0,0.13184308412227147,9,336.0,0.16508686573344108,11,448.0,0.14974619028691147,17,640.0,0.08108941914433798,9,284.0,0.10130916579396645,7,88.0,0.15207434754976962,11,266.0,0.12298485824682098,15,376.0,0.14766912940407514,1,5.0,0.6216730914659194,1,43.0,0.6015183611017465,6,81.0,0.13779419513576158,7,389.0,0.25252943169334413,12,301.0,0.1938906557619633,7,108.0,0.045799014624397213,131,3818.0
1355.0,126,458.0,0.9892008639308856,3.292693572095252,1,16.0,0.5408128875038544,2,35.0,0.6187141198963437,8,362.0,0.11492824166131466,9,317.0,0.15737371537711145,12,425.0,0.1337826650665816,15,643.0,0.1873873867196595,12,286.0,0.14389428561028478,4,84.0,0.17378514680200627,13,272.0,0.20353433546316382,15,405.0,0.09699744966082963,4,23.0,0.4537396220983063,2,8.0,0.46722057041907844,6,104.0,0.15894715021250355,8,355.0,0.08117941612496818,9,304.0,0.18927537848626136,6,110.0,0.19673929150463867,126,3749.0
1360.0,126,471.0,1.0107296137339057,3.371247238230827,4,15.0,0.5921610842313012,3,36.0,0.32446351655176303,10,365.0,0.13077821830467146,11,314.0,0.09234106809314356,14,491.0,0.10269619480637562,13,652.0,0.18233996245138545,6,295.0,0.14543580773585185,7,91.0,0.3499536167233348,9,282.0,0.20253232439437496,13,411.0,0.15790010863821424,0,16.0,0.639607744665318,7,28.0,0.05503474794296869,6,95.0,0.2271193083147801,14,349.0,0.08812631365640802,9,308.0,0.13985006853517581,0,80.0,0.4300643240652375,126,3828.0
1365.0,131,481.0,1.0344086021505376,3.4757417930954797,1,13.0,0.5464903036919979,8,67.0,0.30752740199449113,11,362.0,0.11922684554359082,8,324.0,0.11058995298956305,16,456.0,0.17462927241926815,17,564.0,0.08687440541081834,9,296.0,0.2078860977270541,3,85.0,0.3179713139373316,10,261.0,0.12738558609455122,11,383.0,0.2103844757722974,0,4.0,0.8800080453029829,2,44.0,0.29467044515836477,7,92.0,0.024469266818702266,15,360.0,0.21142227754551018,11,294.0,0.12449412252317457,2,84.0,0.5300060977595886,131,3689.0
1370.0,131,575.0,1.2339055793991416,3.5274168651428615,3,16.0,0.6078776296024665,3,66.0,0.5565617726257414,11,372.0,0.12068142489351247,8,329.0,0.1681497401769742,12,481.0,0.10878567796474747,19,575.0,0.140506116428849,9,271.0,0.10044636983591439,7,87.0,0.15818378571740563,8,255.0,0.1348208582240603,14,382.0,0.13800908613183488,0,0.0,0.6638243272699031,1,20.0,0.612007216915325,3,85.0,0.2515631430736524,15,389.0,0.2689684965049639,10,297.0,0.12039797025867695,8,107.0,0.3305729355168631,131,3732.0
1375.0,121,515.0,1.1004273504273505,3.595869396816675,1,14.0,0.5987786229871238,2,27.0,0.6424273842832205,8,359.0,0.11659249841152777,8,305.0,0.15003828476042058,11,455.0,0.09954041364941157,15,577.0,0.1843061891802378,8,263.0,0.11698055527265001,5,85.0,0.1575552198668881,13,263.0,0.2121846681853066,14,406.0,0.09479443520432022,1,7.0,0.532923807141552,1,19.0,0.7829694004604575,2,72.0,0.4280548005162949,14,400.0,0.1148449138552412,12,315.0,0.1962843742214156,6,109.0,0.11170817075564152,121,3676.0
1380.0,126,534.0,1.1508620689655173,3.3728014663983887,3,14.0,0.6202817271436573,2,23.0,0.38930535447782894,10,367.0,0.12833389673586612,13,302.0,0.07768205711617854,13,445.0,0.11214462241304214,14,583.0,0.13708421661788164,5,267.0,0.14048345768969145,7,96.0,0.3652764678574501,7,278.0,0.2288526485330657,14,403.0,0.13346507053639242,0,6.0,0.696757118352053,0,2.0,0.27606974003922913,7,85.0,0.551414590774369,15,343.0,0.09400617215104169,12,324.0,0.12220233850934188,4,98.0,0.20639554298555415,126,3636.0
1385.0,142,596.0,1.2789699570815452,3.282314971308593,1,11.0,0.5725745868336447,8,50.0,0.28762787848768084,10,359.0,0.11342828393149987,7,315.0,0.11185112057410336,15,451.0,0.18042656293477055,21,614.0,0.10229400245986948,9,269.0,0.21427852314461612,3,88.0,0.3509996703456418,9,259.0,0.14070792512053795,12,382.0,0.19623745679960705,0,4.0,0.9101771928562592,5,24.0,0.2837155190319129,4,74.0,0.2450440141654482,18,426.0,0.14487191630583124,14,311.0,0.10351440317498742,6,123.0,0.27210719146980766,142,3760.0
1390.0,144,582.0,1.2409381663113006,3.214736130940711,3,14.0,0.6117208969329226,3,54.0,0.5557396584147689,10,362.0,0.12040452335401232,9,322.0,0.17651648531470676,12,474.0,0.1302110251366721,24,566.0,0.042124764277750706,12,257.0,0.0975346183089863,7,87.0,0.1422480640985632,11,253.0,0.08842456115173108,14,379.0,0.13374188325864456,0,0.0,0.6864019160852639,0,28.0,0.5688580057998488,5,65.0,0.11763206749577051,14,446.0,0.16656703140312928,12,330.0,0.11306236331568094,8,133.0,0.3081019615893925,144,3770.0
1395.0,135,563.0,1.2081545064377683,3.336291899325564,2,12.0,0.5386905038987007,2,25.0,0.5760476425412399,11,358.0,0.11832261842100339,10,298.0,0.1556863728209263,12,453.0,0.12627657798563996,20,610.0,0.07928437027784986,12,253.0,0.07066350121885423,3,84.0,0.16604047912130768,12,262.0,0.19606756890847896,10,396.0,0.1070591701377706,2,9.0,0.5413179964986312,0,8.0,0.8131101726357464,2,83.0,0.2357866684335133,14,461.0,0.060680699324028996,11,346.0,0.17740569758022495,12,169.0,0.3156745930508726,135,3827.0
1400.0,128,514.0,1.095948827292111,3.4725920249797952,4,18.0,0.5543206516064493,3,31.0,0.3304716877695312,11,358.0,0.08373323604035952,13,296.0,0.09028004758475178,10,422.0,0.13411685838551868,14,620.0,0.18518537689246425,5,264.0,0.1565822270232267,7,91.0,0.37187780984437535,8,276.0,0.20955857436545253,10,369.0,0.1382190311880079,0,4.0,0.7578058161125828,2,8.0,0.1824317384683167,6,77.0,0.4326850335240709,17,417.0,0.11579318674039762,11,347.0,0.13434052840842178,7,161.0,0.09617294600827304,128,3759.0
1405.0,122,468.0,0.997867803837953,3.71744216729137,0,12.0,0.6015511955376892,8,63.0,0.34818608020280706,9,348.0,0.1537944384069839,9,308.0,0.10967115443560908,13,415.0,0.2152311183081732,12,624.0,0.15146390497148612,9,270.0,0.2232041537402389,3,81.0,0.32080765454398896,7,255.0,0.14555836614780493,11,354.0,0.2181286202788665,0,4.0,0.9354840907660169,1,18.0,0.3177999956111521,4,74.0,0.4602669544103362,16,419.0,0.19356082361296828,15,336.0,0.12150386225104748,5,147.0,0.11330851591380736,122,3728.0
1410.0,123,463.0,0.9935622317596566,3.4941992185152655,3,9.0,0.5912522210613811,3,65.0,0.5238173849307903,8,342.0,0.13826732625426771,9,323.0,0.19095800816398634,11,434.0,0.14938317487383515,19,571.0,0.06775241000867929,10,253.0,0.0853067478752985,7,83.0,0.13494029096367857,9,239.0,0.148267170543366,15,357.0,0.1616785494196751,1,1.0,0.6525031756181334,0,9.0,0.7170466927040151,1,54.0,0.31279541350459455,12,429.0,0.23307848187756586,13,331.0,0.1413815802660562,2,154.0,0.25421554574140126,123,3654.0
1415.0,128,476.0,1.0280777537796977,3.3458246818232165,0,5.0,0.6524612510513226,1,26.0,0.705335769663244,9,328.0,0.12011284649481171,12,307.0,0.14809278243811222,14,424.0,0.11985162642898779,19,597.0,0.08630414421030305,11,257.0,0.08433019607552637,3,82.0,0.1702796693101235,10,240.0,0.21923535853459605,11,379.0,0.09972185942986761,2,12.0,0.5645253595506928,1,14.0,0.8096824358519041,2,65.0,0.1677648225606461,12,440.0,0.09865463601334497,13,348.0,0.16347063040158763,8,169.0,0.27953755628876664,128,3693.0
1420.0,123,471.0,1.004264392324094,3.6168479362088704,1,5.0,0.69210601982236,2,11.0,0.42907454780078236,9,329.0,0.09876052092777743,12,310.0,0.07803938591540545,11,407.0,0.11625970397980297,15,607.0,0.1567912281607591,6,275.0,0.16017193337123958,7,91.0,0.3233250922382724,7,246.0,0.2590646476379362,13,381.0,0.12979226204181024,0,6.0,0.7215919780524694,3,18.0,0.0770006608602194,8,81.0,0.4132675272101799,14,385.0,0.12404627497775463,8,355.0,0.1372665618937021,7,157.0,0.30723861998961144,123,3664.0
1425.0,129,456.0,0.9827586206896551,3.3773299121412967,1,5.0,0.5142593630445124,7,36.0,0.32692464987938524,10,317.0,0.1481449108426229,7,316.0,0.12361567155810585,16,407.0,0.19704871709784108,13,614.0,0.1370147914434097,10,282.0,0.2103450279279922,3,83.0,0.32085207070288313,8,221.0,0.1356217031181629,12,369.0,0.1976423254542485,0,4.0,0.9004542486266397,8,55.0,0.2549003729150281,9,85.0,0.25832875312759096,11,370.0,0.1925740673617508,11,307.0,0.11888985712022868,3,132.0,0.12115442436896279,129,3603.0
1430.0,132,515.0,1.1051502145922747,3.2290764452435425,3,16.0,0.5542519133832017,3,42.0,0.5269846893384782,9,312.0,0.11158327195442058,8,324.0,0.2065062525345875,12,431.0,0.11937277544724417,17,599.0,0.06273531352137873,11,275.0,0.0950591570105813,6,82.0,0.15846726502198233,11,218.0,0.11334563372472628,14,377.0,0.13783846569964564,1,2.0,0.7011407216643573,2,55.0,0.5327277231669193,8,90.0,0.12945031366007984,10,370.0,0.24484319269823218,11,312.0,0.15123437671396478,6,118.0,0.16784787832028064,132,3623.0
1435.0,129,510.0,1.0920770877944326,3.1891937735181353,5,40.0,0.5584671260831243,2,21.0,0.6556227028046482,8,305.0,0.13787006576512617,10,311.0,0.14944950006120938,15,424.0,0.10473424259207632,18,632.0,0.028042100477691668,11,284.0,0.08120689058769298,4,82.0,0.17351623961202006,12,232.0,0.20128755909515958,12,402.0,0.08468441466127885,2,10.0,0.5531681373267133,0,6.0,0.7720399892515805,5,113.0,0.15068338655629826,14,379.0,0.11166838015007202,11,321.0,0.1471145278773285,0,122.0,0.26366572558654316,129,3684.0
1440.0,129,493.0,1.0556745182012848,3.269232201771587,2,34.0,0.4394960480641448,1,6.0,0.4301399408234007,11,308.0,0.1080797205962179,13,321.0,0.08264341460475208,15,425.0,0.10296975977276109,15,650.0,0.09525154136332141,6,297.0,0.16172603498728355,7,91.0,0.3437362324662289,8,255.0,0.23677512599436543,13,406.0,0.1475224588773284,3,28.0,0.36476061949976846,2,4.0,0.2110212295334383,6,99.0,0.2515629852585767,14,343.0,0.13375067446082473,11,326.0,0.131318908878005,2,97.0,0.36508041600374064,129,3690.0
1445.0,132,489.0,1.0516129032258064,3.453981224235948,3,12.0,0.5809630412054043,7,28.0,0.33259506795127536,10,300.0,0.12370012758650151,7,326.0,0.12749051404822437,14,426.0,0.2002949393572197,16,651.0,0.16399255955450867,9,303.0,0.22328826051750464,3,80.0,0.3248393238050255,9,254.0,0.1369344456115888,13,392.0,0.2027684592388832,0,17.0,0.6076898734947879,6,31.0,0.18407622252921046,6,97.0,0.267922662239615,13,333.0,0.17383198047248608,13,289.0,0.11905886184704387,3,77.0,0.33554598198559826,132,3616.0
1450.0,124,480.0,1.023454157782516,3.43302196384492,0,5.0,0.5441420517385761,3,41.0,0.3802498182173534,8,306.0,0.15022491686474812,9,333.0,0.1937195068284761,10,440.0,0.12117791311382098,17,565.0,0.17369870985355249,11,293.0,0.08602972311721671,7,81.0,0.14687957557195555,12,250.0,0.09149581244997335,15,394.0,0.10937820300803053,0,4.0,0.8585480022222243,0,35.0,0.44671513258608225,4,94.0,0.421219198303524,12,335.0,0.22566747301237727,14,304.0,0.10632225201835277,2,88.0,0.14280328068229525,124,3568.0
1455.0,135,486.0,1.0406852248394005,3.230289684413377,4,15.0,0.5465625105370638,1,20.0,0.6872410919890984,9,296.0,0.11515566595269297,12,325.0,0.147163288435115,16,443.0,0.10263193529976365,16,582.0,0.046235544703592216,13,305.0,0.08047167620482602,4,82.0,0.19040702368657986,15,270.0,0.18895510954222924,12,413.0,0.09765343863276742,1,2.0,0.6299519300321821,0,8.0,0.717380907905379,2,79.0,0.26394985349676037,11,351.0,0.09312242628727929,11,309.0,0.14705926989350873,8,119.0,0.17633131052222384,135,3619.0
1460.0,134,559.0,1.1843220338983051,3.764711683138733,1,17.0,0.5397576768723137,3,18.0,0.6541121941571711,10,301.0,0.0856457710442217,11,326.0,0.08886332635145032,14,436.0,0.10782647887649385,14,595.0,0.12017485468263564,5,317.0,0.16317353206263774,7,92.0,0.3779264220788819,10,300.0,0.24499255619543645,13,410.0,0.15320487924873616,2,13.0,0.5496662795057634,1,9.0,0.5907159038677394,7,80.0,0.22416812225303223,13,326.0,0.12817375380762933,11,311.0,0.2417959590977762,12,150.0,0.2537884459679807,134,3701.0
1465.0,133,515.0,1.1004273504273505,3.8078228396374842,3,11.0,0.6270800527065146,5,34.0,0.552372632373152,9,297.0,0.12830422313397843,8,332.0,0.11846512956899424,15,435.0,0.19056040490093157,12,585.0,0.21151280149650187,10,325.0,0.2089861638974719,4,84.0,0.3055194562032286,11,298.0,0.2033764703786525,9,361.0,0.23261080519445715,0,6.0,0.6984993426000428,5,23.0,0.0014188661881999727,7,76.0,0.3118569744073119,13,317.0,0.19424107287938944,12,293.0,0.12491148181041033,10,159.0,0.28909788156654687,133,3636.0
1470.0,114,428.0,0.9224137931034483,3.398080240252281,2,7.0,0.567641731144407,1,28.0,0.3893003629254724,8,301.0,0.1581649646596736,8,337.0,0.18654082491889964,10,448.0,0.11807857218453735,16,458.0,0.16602287452066836,12,313.0,0.10115434388552422,7,86.0,0.16376504547435342,11,296.0,0.09573956697544608,11,350.0,0.1492397822879766,0,4.0,0.9110081893209864,0,27.0,0.3008372367904836,3,68.0,0.4342450768446422,13,326.0,0.27246742096195814,10,278.0,0.10073780056588792,2,141.0,0.15408172503902243,114,3468.0
1475.0,130,514.0,1.1125541125541125,3.1643507228300645,4,17.0,0.5568988014753674,2,15.0,0.7120240773571603,8,293.0,0.13931231842722464,11,315.0,0.16198361604437508,15,455.0,0.09333809228930688,17,471.0,0.04628424625815003,12,314.0,0.08140632536134335,5,89.0,0.16618533826102977,15,310.0,0.10789741329807997,9,364.0,0.10407518771494507,0,0.0,0.6672218655294948,0,8.0,0.599979677395045,0,63.0,0.24929840488838353,14,340.0,0.14279041957232486,11,291.0,0.15327323359529954,7,138.0,0.31830303844563196,130,3483.0
1480.0,130,520.0,1.1111111111111112,3.6812539382268423,0,17.0,0.6327241389682333,2,8.0,0.7909076998984299,10,297.0,0.12000232380405829,16,321.0,0.077401684528875,14,459.0,0.06688270027105767,15,491.0,0.07922619672918996,5,323.0,0.15215468548257707,7,97.0,0.3663848218939545,12,335.0,0.13450942835252083,12,361.0,0.15642547881504168,2,11.0,0.5789437336947878,0,6.0,0.7799204546384589,6,73.0,0.23351614225761883,18,380.0,0.14018261731288384,10,295.0,0.19729559768651878,1,116.0,0.4234035288665656,130,3590.0
1485.0,128,487.0,1.0495689655172413,3.5093519979473293,2,7.0,0.6626516288551251,4,17.0,0.5411352168937813,10,294.0,0.11072759973146731,7,333.0,0.11942126327346005,16,484.0,0.16455984156275688,12,488.0,0.13621730421843734,9,326.0,0.21624865839280696,3,87.0,0.314248709518835,15,337.0,0.22628204300176344,12,339.0,0.2174498958587467,0,5.0,0.7163881449146045,2,8.0,0.5088950806531899,6,73.0,0.026575496659306974,15,348.0,0.18172656014537866,11,277.0,0.1186009334875773,4,99.0,0.2561776612372594,128,3522.0
1490.0,137,552.0,1.1896551724137931,3.0009956991036844,1,5.0,0.5612425535922694,5,43.0,0.3492782407291893,9,306.0,0.13042391696932515,7,334.0,0.15960972698098952,12,498.0,0.1142942130852964,16,423.0,0.15550510848253812,11,309.0,0.0910341945761452,7,87.0,0.15645235333681243,14,334.0,0.1105281783863222,14,350.0,0.15483089493361324,0,4.0,0.8787892684919054,2,18.0,0.3033065008183344,3,67.0,0.17071471704739102,13,344.0,0.2183999593128901,10,278.0,0.0817736999750335,13,144.0,0.12021033471463857,137,3544.0
1495.0,134,517.0,1.1,3.2301008754436618,4,19.0,0.60386717209469,1,34.0,0.5926499851827495,9,293.0,0.11801348979888952,11,319.0,0.18976100803550713,17,501.0,0.09206977627593521,11,427.0,0.1562531511003815,13,308.0,0.06834677574423668,5,86.0,0.11899508251639183,13,346.0,0.1159893854963782,9,369.0,0.094368319086042,0,0.0,0.7093142978102798,5,23.0,0.41268438016754483,2,68.0,0.30049921672410845,11,348.0,0.10160846921980274,11,291.0,0.13316316283832716,12,178.0,0.12335854525291767,134,3610.0
1500.0,128,496.0,1.0643776824034334,3.391695526098646,6,45.0,0.42047602907242404,0,4.0,0.8248729504268412,9,296.0,0.11229482918710128,14,323.0,0.07940837201777903,15,514.0,0.08765151473847084,15,439.0,0.09238980264771374,5,323.0,0.1505348282522187,7,96.0,0.3521670722586306,10,356.0,0.1168379680099717,10,360.0,0.14854281801171887,2,3.0,0.5430909559304806,0,30.0,0.5101123872036127,8,89.0,0.39919348586229936,12,361.0,0.12827115654656837,11,299.0,0.20563140536154473,4,182.0,0.13636012566844716,128,3720.0
1505.0,128,462.0,0.9956896551724138,3.3075178394164952,2,42.0,0.5213494212722277,2,5.0,0.6651497918001669,10,294.0,0.11459236284819571,8,331.0,0.11190785156916815,14,518.0,0.15802044914980468,15,455.0,0.13989864656287107,7,323.0,0.21726801199162016,3,88.0,0.3635897224498961,15,348.0,0.14405483374779354,12,352.0,0.18115507833776526,0,4.0,0.5623755458517021,3,13.0,0.39286781240401514,5,84.0,0.36323644057298077,11,310.0,0.12631945286012441,13,291.0,0.11885932984019322,8,175.0,0.15935889213897148,128,3633.0
1510.0,131,483.0,1.038709677419355,3.2542566005234104,1,10.0,0.6243198385844451,4,21.0,0.5229337264232526,7,298.0,0.1382229429442417,8,334.0,0.16626274212011746,13,527.0,0.10566822322760992,15,431.0,0.1816784601168183,10,300.0,0.10051911497335661,7,85.0,0.13780784507724905,12,353.0,0.15138068236565433,16,366.0,0.15269114064517578,0,4.0,0.8918968163019889,1,21.0,0.5165145531753144,2,61.0,0.1963164472756222,11,306.0,0.13203298685859863,14,314.0,0.07956924524201812,10,174.0,0.24387032725767344,131,3605.0
1515.0,129,499.0,1.0662393162393162,3.267048050019368,2,4.0,0.49810723450502337,5,47.0,0.3152096513655121,10,292.0,0.13877267933856252,11,323.0,0.19212028570645157,15,504.0,0.0956427122261658,13,439.0,0.12563410270438796,12,287.0,0.08552012648136191,3,80.0,0.16570480280123956,12,355.0,0.11295589423014528,10,389.0,0.09888519831939965,0,4.0,0.9365651110431492,2,11.0,0.45382658250884145,8,95.0,0.21608989239001797,11,307.0,0.07476152463748302,13,329.0,0.09912853712626889,2,150.0,0.399894670767236,129,3616.0
1520.0,129,520.0,1.1111111111111112,3.45865251773863,6,28.0,0.4974627010702921,2,43.0,0.5351422685429157,9,297.0,0.14775315892681243,14,327.0,0.07618008890316273,16,512.0,0.0967330082403558,14,458.0,0.07034461483885904,5,297.0,0.1760565584240821,7,89.0,0.3749168410077522,10,367.0,0.12252782745214995,10,385.0,0.15423321673331275,1,1.0,0.6880068201778041,1,15.0,0.4751380631643541,8,123.0,0.35244484930342784,11,316.0,0.09725337119011208,12,344.0,0.1846331688156433,3,121.0,0.2820698895316263,129,3723.0
1525.0,123,477.0,1.0236051502145922,3.325908727820986,4,35.0,0.47328991216132027,0,3.0,0.8196504356213214,10,294.0,0.10935962118418727,7,339.0,0.11691398830000672,15,518.0,0.15669793360760906,13,470.0,0.10898259712233722,8,301.0,0.2213335117566897,3,80.0,0.3139224011249555,11,351.0,0.10146362735690964,10,353.0,0.20404178583601554,4,19.0,0.46988437383570536,2,11.0,0.28073529592583996,10,131.0,0.3021411032726982,9,269.0,0.15262467161397258,13,309.0,0.1919427503962778,4,111.0,0.2251312769175679,123,3594.0
1530.0,136,499.0,1.0731182795698924,3.1567279540316977,3,21.0,0.49659399152396844,2,6.0,0.48368927296990155,11,310.0,0.09382056992295455,8,345.0,0.1751414830409291,11,553.0,0.11203431187498056,16,441.0,0.13606679038492706,12,289.0,0.08402629202595789,7,81.0,0.13918645583888994,12,363.0,0.1258180734683817,13,350.0,0.15450506706179215,0,14.0,0.6652049230709308,1,14.0,0.46683326786157237,8,131.0,0.0801726253756019,11,262.0,0.2531087889172883,11,291.0,0.10431489670362576,10,123.0,0.2834421417589545,136,3594.0
1535.0,130,484.0,1.0364025695931478,3.6175414676519986,2,10.0,0.5325532981157851,5,24.0,0.4048666628693639,10,309.0,0.15645191323106988,10,335.0,0.19047167714423274,16,504.0,0.08677685896327049,14,444.0,0.16780172298994514,13,294.0,0.09090082882571612,3,80.0,0.18521720933522967,12,370.0,0.12268113858430885,13,379.0,0.10463893942950708,0,4.0,0.8843640472543453,0,8.0,0.6723084504261123,6,124.0,0.24085386530984532,10,261.0,0.2712091233126858,9,299.0,0.14647702974169954,7,131.0,0.3642638793588231,130,3576.0
